Winner ID	Winner Name	Winner Score	Winner Elo	Winner RD	Loser ID	Loser Name	Loser Score	Loser Elo	Loser RD	Timestamp	Index
269913788038381570	remkey	10	2062.49411	117.1643376	402644200115535874	bennyokay	0	1495.862887	76.85009449	Dec/04/2022 at 00:31:58	635
401607218937462793	Boomerang-Bro	7	1853.108988	123.9676427	177238039527948288	Orion	3	1532.251869	94.88800795	Dec/04/2022 at 00:45:17	636
262121428550156289	JustAGrump	10	1445.413699	75.16989769	963466522465038356	FullCount	0	1131.843943	83.27352222	Dec/04/2022 at 01:02:55	637
338507587966205953	seth	6	1523.643898	65.20846179	402644200115535874	bennyokay	0	1480.430932	75.7691326	Dec/04/2022 at 01:05:42	638
401607218937462793	Boomerang-Bro	8	1864.853525	120.9164983	177238039527948288	Orion	6	1525.071018	93.88939082	Dec/04/2022 at 01:12:56	639
289217674708516865	Clutch1908	10	1807.588123	74.38475015	273289366321758210	hunter002_	0	1787.585426	89.97575032	Dec/04/2022 at 01:13:47	640
338507587966205953	seth	7	1531.693315	65.0818588	201422522627915780	wtbennjamin 🎖	6	1388.95048	100.9988465	Dec/04/2022 at 01:40:16	641
345026013253861396	BigNick	11	1721.935947	76.32820871	114253535666765824	HairyDixon	5	1282.780904	156.6642555	Dec/04/2022 at 01:48:00	642
345026013253861396	BigNick	8	1728.017236	76.00690951	317495021106495488	duckydonne	4	1446.685322	109.7142458	Dec/04/2022 at 01:48:20	643
402644200115535874	bennyokay	6	1488.193014	75.34997691	114253535666765824	HairyDixon	4	1252.806029	146.7809256	Dec/04/2022 at 01:57:02	644
295390108365094913	RuckusTheory	4	1460.342353	72.61815793	338507587966205953	seth	3	1516.977703	64.87947942	Dec/04/2022 at 02:12:51	645
691105847429824584	ChrisToasty	14	1883.643429	130.6596824	273289366321758210	hunter002_	6	1770.132512	88.15948551	Dec/04/2022 at 02:29:53	646
201422522627915780	wtbennjamin 🎖	8	1402.237454	99.03396369	184929953593294850	JakesterIX	2	1153.749553	163.5504689	Dec/04/2022 at 02:40:19	647
89528231312490496	ViVi	14	1708.892799	92.23254615	295390108365094913	RuckusTheory	4	1454.230196	72.38060326	Dec/04/2022 at 03:05:26	648
201422522627915780	wtbennjamin 🎖	5	1412.880583	97.44486132	184929953593294850	JakesterIX	3	1127.219783	154.0801868	Dec/04/2022 at 03:07:34	649
325855295345786882	Crazzy	8	1873.99543	112.3449832	330320859229061122	Super63	3	1643.702717	78.45654406	Dec/04/2022 at 03:12:06	650
330320859229061122	Super63	7	1655.03199	77.50087068	177238039527948288	Orion	2	1509.111924	91.64580582	Dec/04/2022 at 03:39:57	651
213095868339847168	sneeky	6	1596.348938	89.69376973	559457745779032085	BEAR	1	1341.949128	160.5246785	Dec/04/2022 at 03:56:04	652
210982819793469440	legendarybolt	6	1763.472193	78.32530834	177238039527948288	Orion	1	1499.964739	90.33441401	Dec/04/2022 at 04:25:39	653
515899214811889676	Joon	13	1316.231919	175.4762503	450031551791628298	AlfaEcho	3	1477.466578	133.6928185	Dec/04/2022 at 12:54:19	654
515899214811889676	Joon	5	1413.436158	161.7071921	450031551791628298	AlfaEcho	3	1420.390843	128.0393279	Dec/04/2022 at 12:55:47	655
622036473566199819	TBling The Milkman	10	1573.185945	202.5301185	268978656393691139	Dan K Memes	5	1325.672202	212.7600155	Dec/04/2022 at 13:36:31	656
317495021106495488	duckydonne	7	1500.768172	108.004181	170912002481455104	MattyIce	1	1723.319686	119.3983914	Dec/04/2022 at 13:48:11	657
152837146049380352	heckaroni	5	1636.764968	101.0046898	170912002481455104	MattyIce	2	1675.912983	114.4792094	Dec/04/2022 at 14:50:51	658
400811852101189644	MutedAssassin	11	1735.664719	110.4098675	330992657897750530	Birdman743	1	1574.736131	208.7292575	Dec/04/2022 at 14:56:13	659
317495021106495488	duckydonne	4	1510.98958	106.025124	827375774520442932	buffcat70	1	1190.085355	124.4131542	Dec/04/2022 at 14:59:08	660
549001494393782293	VicklessFalcon	4	1763.027016	183.1311279	330320859229061122	Super63	3	1641.58295	76.87561228	Dec/04/2022 at 15:19:52	661
170912002481455104	MattyIce	10	1698.463713	110.9805841	622036473566199819	TBling The Milkman	3	1509.764805	179.3283065	Dec/04/2022 at 15:31:58	662
400811852101189644	MutedAssassin	12	1749.059605	108.6235245	227873158064111617	JayKay55	10	1426.701184	249.0615766	Dec/04/2022 at 15:40:23	663
227873158064111617	JayKay55	13	1490.015571	219.1736424	326193143722672128	sleepywitch	3	1180.726957	180.5513482	Dec/04/2022 at 16:17:02	664
317495021106495488	duckydonne	7	1550.731487	102.6149778	330320859229061122	Super63	3	1620.386825	76.08889313	Dec/04/2022 at 16:31:27	665
117697656519786497	Pokebunny	6	1899.733399	95.73312654	549001494393782293	VicklessFalcon	3	1711.805188	165.5083138	Dec/04/2022 at 16:42:04	666
402644200115535874	bennyokay	4	1501.847947	74.4219769	262121428550156289	JustAGrump	3	1431.81468	74.25530412	Dec/04/2022 at 16:50:33	667
827375774520442932	buffcat70	11	1224.739829	119.1929948	326193143722672128	sleepywitch	1	1111.565303	162.7869086	Dec/04/2022 at 16:52:44	668
330320859229061122	Super63	6	1623.70847	76.18375873	827375774520442932	buffcat70	3	1217.151083	117.3353456	Dec/04/2022 at 16:53:15	669
170912002481455104	MattyIce	11	1713.593887	108.5279513	227873158064111617	JayKay55	6	1439.498968	195.3444282	Dec/04/2022 at 17:11:15	670
402644200115535874	bennyokay	10	1515.764469	73.85524711	622036473566199819	TBling The Milkman	7	1436.03004	160.4704971	Dec/04/2022 at 17:26:47	671
345026013253861396	BigNick	13	1736.572287	75.40479092	317495021106495488	duckydonne	3	1535.620019	99.91123809	Dec/04/2022 at 17:46:16	672
210982819793469440	legendarybolt	11	1770.857642	77.76083223	317495021106495488	duckydonne	7	1523.917527	97.85455685	Dec/04/2022 at 19:07:09	673
622036473566199819	TBling The Milkman	8	1523.181668	149.0668771	213095868339847168	sneeky	2	1568.557527	88.31073282	Dec/04/2022 at 19:14:02	674
542205752857853952	cmonjon	4	1628.454675	232.9691633	147819776293470210	BarneyBlaster	1	1431.048939	102.8305329	Dec/04/2022 at 19:25:08	675
138371176106950657	hellzhero	9	1778.677241	157.923077	255541617597874176	Colby2D	3	1499.713558	132.3794123	Dec/04/2022 at 20:13:23	676
622036473566199819	TBling The Milkman	15	1575.804454	138.2250543	317495021106495488	duckydonne	3	1500.228687	95.33300162	Dec/04/2022 at 20:13:44	677
401607218937462793	Boomerang-Bro	10	1880.636389	117.0316711	330320859229061122	Super63	0	1617.074198	75.80924886	Dec/04/2022 at 21:14:59	678
689137796648271998	antoniogr98	2	1331.815214	132.6034004	295390108365094913	RuckusTheory	1	1434.048237	72.10144187	Dec/04/2022 at 21:36:19	679
401607218937462793	Boomerang-Bro	5	1905.315773	112.1157891	210982819793469440	legendarybolt	4	1759.499201	76.89209624	Dec/04/2022 at 21:53:28	680
345026013253861396	BigNick	9	1747.127022	74.61990901	330320859229061122	Super63	6	1606.404436	74.99643993	Dec/04/2022 at 22:16:28	681
210982819793469440	legendarybolt	3	1762.69846	77.02361037	559457745779032085	BEAR	2	1329.958809	155.8675396	Dec/04/2022 at 22:24:17	682
429357286717390860	MORI	3	1887.312129	154.2920953	114253535666765824	HairyDixon	1	1248.72894	145.6510758	Dec/04/2022 at 22:41:15	683
330320859229061122	Super63	13	1632.122615	74.82278928	117697656519786497	Pokebunny	3	1857.870156	94.45151677	Dec/04/2022 at 22:43:25	684
181805901412433920	BeefyMiniQuesadillas	12	1355.687405	96.68677535	152837146049380352	heckaroni	5	1590.004318	99.65054282	Dec/04/2022 at 23:04:14	685
565856985505857537	bacon122	6	1452.763446	188.7580097	559457745779032085	BEAR	5	1283.832238	146.5363046	Dec/04/2022 at 23:08:41	686
330320859229061122	Super63	13	1642.505848	74.11517785	493885737889038350	Matt	11	1497.477591	94.45791409	Dec/04/2022 at 23:11:17	687
689137796648271998	antoniogr98	1	1364.407929	125.9525132	114253535666765824	HairyDixon	0	1209.975839	136.5837523	Dec/04/2022 at 23:23:22	688
338507587966205953	seth	16	1523.38514	65.0370509	179715938113814528	DaJoeMyster	5	1297.317431	193.5155323	Dec/04/2022 at 23:32:50	689
289217674708516865	Clutch1908	11	1812.25119	74.28953269	493885737889038350	Matt	4	1490.172186	93.36231187	Dec/04/2022 at 23:52:32	690
429357286717390860	MORI	9	1893.782594	152.0072663	181805901412433920	BeefyMiniQuesadillas	1	1352.789378	96.55924887	Dec/04/2022 at 23:53:07	691
114253535666765824	HairyDixon	5	1260.284979	130.1429129	179715938113814528	DaJoeMyster	4	1199.873078	173.4432221	Dec/05/2022 at 00:03:00	692
370319083264278528	BMills7	6	1456.395242	81.55994992	181805901412433920	BeefyMiniQuesadillas	1	1334.234541	93.94653038	Dec/05/2022 at 00:35:06	693
338507587966205953	seth	10	1526.916657	65.37523453	179715938113814528	DaJoeMyster	9	1178.652757	164.5652895	Dec/05/2022 at 00:36:13	694
114253535666765824	HairyDixon	3	1323.037141	124.1042394	295390108365094913	RuckusTheory	2	1414.432396	71.76301722	Dec/05/2022 at 00:43:56	695
429357286717390860	MORI	10	1907.464311	147.0554243	338507587966205953	seth	0	1524.007694	65.76456919	Dec/05/2022 at 01:06:53	696
213095868339847168	sneeky	7	1573.310667	87.97048636	179715938113814528	DaJoeMyster	2	1164.201229	158.8637046	Dec/05/2022 at 01:17:43	697
338507587966205953	seth	4	1537.90747	65.53490414	152837146049380352	heckaroni	2	1558.910092	96.54608897	Dec/05/2022 at 01:32:33	698
295390108365094913	RuckusTheory	7	1420.147044	71.67630003	179715938113814528	DaJoeMyster	2	1139.304968	150.0092448	Dec/05/2022 at 01:57:34	699
691105847429824584	ChrisToasty	12	1893.659762	127.9544783	255541617597874176	Colby2D	2	1489.455582	129.5452048	Dec/05/2022 at 02:01:51	700
691105847429824584	ChrisToasty	14	1902.416706	125.6687957	255541617597874176	Colby2D	3	1480.509889	127.1534768	Dec/05/2022 at 02:26:25	701
262121428550156289	JustAGrump	10	1436.938326	74.15867827	179715938113814528	DaJoeMyster	0	1120.514396	143.591258	Dec/05/2022 at 02:36:34	702
295390108365094913	RuckusTheory	8	1435.818343	71.14621528	255541617597874176	Colby2D	1	1433.074065	120.3052049	Dec/05/2022 at 02:54:52	703
295390108365094913	RuckusTheory	10	1440.095485	71.22678127	179715938113814528	DaJoeMyster	0	1104.850508	138.4546975	Dec/05/2022 at 03:27:34	704
210982819793469440	legendarybolt	8	1763.658942	77.53495282	179715938113814528	DaJoeMyster	4	1102.232069	137.8516596	Dec/05/2022 at 04:09:19	705
213095868339847168	sneeky	6	1576.446422	87.90693802	179715938113814528	DaJoeMyster	1	1095.245768	135.7285877	Dec/05/2022 at 04:58:48	706
400811852101189644	MutedAssassin	12	1764.39734	105.7359	668898165679849475	Wheels	5	1530.356638	119.4719573	Dec/05/2022 at 13:27:20	707
325855295345786882	Crazzy	6	1896.678692	108.2286656	400811852101189644	MutedAssassin	0	1744.169326	102.4247535	Dec/05/2022 at 14:06:15	708
305836365906706432	shobbs001	10	1676.335636	74.79614716	213095868339847168	sneeky	0	1560.727262	86.07039874	Dec/05/2022 at 14:59:07	709
269913788038381570	remkey	13	2070.174552	115.3344682	305836365906706432	shobbs001	3	1672.988025	74.90911606	Dec/05/2022 at 16:10:46	710
318160158377246720	Balamb Transfer	6	1841.71271	127.9672845	289217674708516865	Clutch1908	5	1797.2392	73.5907131	Dec/05/2022 at 17:43:23	711
400811852101189644	MutedAssassin	5	1759.529379	99.95758959	622036473566199819	TBling The Milkman	4	1549.004019	131.1423379	Dec/05/2022 at 18:32:10	712
269913788038381570	remkey	4	2089.095652	111.4261039	325855295345786882	Crazzy	3	1879.874466	105.1201584	Dec/05/2022 at 18:37:26	713
289217674708516865	Clutch1908	7	1813.096063	72.92612849	318160158377246720	Balamb Transfer	3	1795.651496	120.9137433	Dec/05/2022 at 18:41:31	714
305836365906706432	shobbs001	10	1677.811681	74.80877186	689137796648271998	antoniogr98	0	1351.731917	122.5137825	Dec/05/2022 at 19:58:14	715
138371176106950657	hellzhero	10	1827.065322	147.8835154	475110543880093707	Evil_Walrus	0	1667.094137	180.6572191	Dec/05/2022 at 20:08:19	716
255541617597874176	Colby2D	6	1455.648148	115.796616	975529858346147890	Tgibby45	0	1259.487519	134.2755446	Dec/05/2022 at 20:45:03	717
493885737889038350	Matt	8	1509.778069	90.98476928	73879112166416384	CornBoy	6	1419.23175	89.08229579	Dec/05/2022 at 21:02:56	718
713109820181315645	nmolinaro1	5	1488.993029	235.1965199	326193143722672128	sleepywitch	4	1091.312923	157.0372115	Dec/05/2022 at 21:06:12	719
295390108365094913	RuckusTheory	9	1462.458193	71.03758411	305836365906706432	shobbs001	5	1653.183273	74.43536007	Dec/05/2022 at 21:17:57	720
827375774520442932	buffcat70	6	1286.451037	115.9543964	305836365906706432	shobbs001	4	1625.71091	74.67631602	Dec/05/2022 at 21:47:54	721
458797067050024972	rileyscott	4	1431.086776	167.3329319	73879112166416384	CornBoy	2	1396.361463	87.64471889	Dec/05/2022 at 21:58:40	722
458797067050024972	rileyscott	12	1490.887791	158.4457227	186668220265005056	TheFlyingWombat	2	1328.231999	239.9716149	Dec/05/2022 at 21:59:52	723
613483843537862675	Sam N	9	1737.144633	80.13488389	330320859229061122	Super63	7	1630.833209	73.34263072	Dec/05/2022 at 22:32:54	724
261184082984173568	faceman	10	1768.608129	109.7440591	855782577797595146	Connor Knott CUW🐦	0	1140.89986	171.8059303	Dec/05/2022 at 22:39:38	725
82954085854089216	TK	5	1547.144208	163.5101444	493885737889038350	Matt	4	1487.654757	89.31620802	Dec/05/2022 at 23:10:56	726
493885737889038350	Matt	11	1510.257282	87.68951782	82954085854089216	TK	10	1475.102152	149.5443969	Dec/05/2022 at 23:43:23	727
255541617597874176	Colby2D	12	1479.874533	111.356799	689137796648271998	antoniogr98	6	1324.809525	117.1235452	Dec/05/2022 at 23:53:07	728
691105847429824584	ChrisToasty	13	1925.351119	120.1908983	613483843537862675	Sam N	2	1727.309984	79.29292692	Dec/05/2022 at 23:58:36	729
401607218937462793	Boomerang-Bro	7	1910.636011	111.036778	295390108365094913	RuckusTheory	6	1460.165027	71.3872685	Dec/06/2022 at 00:31:10	730
210982819793469440	legendarybolt	8	1771.63069	76.92540104	152837146049380352	heckaroni	6	1546.832598	94.58816182	Dec/06/2022 at 00:31:45	731
273289366321758210	hunter002_	10	1773.469002	88.17246418	193433199357984768	Dmt Goobz	3	1249.653003	242.6646847	Dec/06/2022 at 00:39:28	732
345026013253861396	BigNick	8	1767.138133	74.14623907	429357286717390860	MORI	5	1831.59479	138.0602233	Dec/06/2022 at 00:48:40	733
261184082984173568	faceman	12	1782.381253	106.8231231	338507587966205953	seth	9	1532.71289	65.62520489	Dec/06/2022 at 00:51:26	734
330320859229061122	Super63	16	1639.638973	72.83999344	255541617597874176	Colby2D	7	1460.422949	107.4919873	Dec/06/2022 at 01:14:34	735
338507587966205953	seth	10	1542.294676	65.36550714	295390108365094913	RuckusTheory	0	1448.907317	70.75522685	Dec/06/2022 at 01:17:00	736
429357286717390860	MORI	11	1870.09403	129.3520113	345026013253861396	BigNick	0	1755.295982	73.49687474	Dec/06/2022 at 01:19:20	737
273289366321758210	hunter002_	10	1786.231477	86.55006566	305836365906706432	shobbs001	8	1616.412549	74.03931061	Dec/06/2022 at 01:27:23	738
338507587966205953	seth	5	1554.125056	65.11632937	152837146049380352	heckaroni	4	1522.71686	91.9132819	Dec/06/2022 at 02:20:14	739
82954085854089216	TK	7	1550.371982	139.703057	305836365906706432	shobbs001	5	1597.390219	73.56111835	Dec/06/2022 at 02:42:34	740
289217674708516865	Clutch1908	13	1819.887205	72.57986245	305836365906706432	shobbs001	3	1590.48984	73.18020364	Dec/06/2022 at 11:37:02	741
305836365906706432	shobbs001	5	1601.869626	72.48332872	493885737889038350	Matt	4	1494.171476	85.84018596	Dec/06/2022 at 13:04:20	742
255541617597874176	Colby2D	6	1498.43013	103.7618129	213095868339847168	sneeky	0	1536.071446	84.53686143	Dec/06/2022 at 13:16:30	743
269913788038381570	remkey	15	2092.690128	110.9095065	82954085854089216	TK	1	1545.086611	138.1721497	Dec/06/2022 at 14:59:57	744
170912002481455104	MattyIce	6	1729.454733	105.4229892	152837146049380352	heckaroni	2	1511.115391	90.31889714	Dec/06/2022 at 16:12:08	745
213095868339847168	sneeky	1	1544.98296	83.83972994	365554989344620544	Cornman	0	1275.5764	191.1539537	Dec/06/2022 at 16:16:46	746
89528231312490496	ViVi	10	1720.28184	90.601225	152837146049380352	heckaroni	1	1500.171147	88.83522504	Dec/06/2022 at 16:49:59	747
882818124825624636	HowieHour	12	1304.716542	97.52869642	365554989344620544	Cornman	2	1198.081893	169.488125	Dec/06/2022 at 17:04:10	748
89528231312490496	ViVi	12	1732.18291	89.1271626	82954085854089216	TK	6	1518.939175	131.0969255	Dec/06/2022 at 17:36:37	749
170912002481455104	MattyIce	5	1765.738577	101.804133	289217674708516865	Clutch1908	3	1802.326395	71.97981319	Dec/06/2022 at 17:42:42	750
400811852101189644	MutedAssassin	16	1770.258188	98.2671641	271457852458139652	nuche17	5	1486.742663	141.6100797	Dec/06/2022 at 17:43:43	751
827375774520442932	buffcat70	11	1321.958515	110.8926197	882818124825624636	HowieHour	5	1279.236791	94.82050015	Dec/06/2022 at 17:58:43	752
161618748728541184	jacre22	6	1353.38124	85.85426689	452121130988339200	MetALz	4	1270.788048	240.0380366	Dec/06/2022 at 18:07:42	753
89528231312490496	ViVi	8	1739.184183	88.24391964	262121428550156289	JustAGrump	4	1431.989819	74.0233153	Dec/06/2022 at 18:15:12	754
271457852458139652	nuche17	14	1536.917557	132.1502061	152837146049380352	heckaroni	6	1479.561563	87.07899241	Dec/06/2022 at 18:24:40	755
559457745779032085	BEAR	11	1342.181383	136.3371744	181805901412433920	BeefyMiniQuesadillas	3	1309.351052	91.81690273	Dec/06/2022 at 18:31:42	756
161618748728541184	jacre22	15	1366.797013	84.89341807	452121130988339200	MetALz	1	1183.501954	201.4443551	Dec/06/2022 at 18:32:59	757
429357286717390860	MORI	13	1900.782729	122.5038233	210982819793469440	legendarybolt	3	1760.155405	76.12391631	Dec/06/2022 at 18:40:00	758
559457745779032085	BEAR	11	1404.757369	131.5715771	330992657897750530	Birdman743	1	1427.64605	189.714281	Dec/06/2022 at 18:54:39	759
161618748728541184	jacre22	6	1376.781351	84.05090507	452121130988339200	MetALz	0	1135.315374	180.7809247	Dec/06/2022 at 18:56:07	760
210982819793469440	legendarybolt	10	1776.120285	75.17831521	400811852101189644	MutedAssassin	9	1744.161331	95.24808064	Dec/06/2022 at 19:41:00	761
400811852101189644	MutedAssassin	11	1770.291377	92.56952166	210982819793469440	legendarybolt	4	1759.573516	74.30261962	Dec/06/2022 at 19:41:11	762
400811852101189644	MutedAssassin	13	1778.762871	91.36341666	317495021106495488	duckydonne	7	1491.2761	93.94542679	Dec/06/2022 at 20:13:37	763
138371176106950657	hellzhero	13	1835.885951	144.8513147	161618748728541184	jacre22	0	1373.564961	84.04469761	Dec/06/2022 at 20:30:47	764
458797067050024972	rileyscott	3	1594.329744	150.1987025	210982819793469440	legendarybolt	2	1736.969406	74.1497872	Dec/06/2022 at 20:47:44	765
325855295345786882	Crazzy	3	1895.851966	102.5716216	549001494393782293	VicklessFalcon	2	1675.088099	153.4958002	Dec/06/2022 at 20:47:52	766
289217674708516865	Clutch1908	8	1807.995715	71.8563789	622036473566199819	TBling The Milkman	4	1531.603772	126.2766992	Dec/06/2022 at 20:59:40	767
305836365906706432	shobbs001	3	1612.112105	71.90936297	255541617597874176	Colby2D	0	1478.13423	100.405585	Dec/06/2022 at 21:08:31	768
549001494393782293	VicklessFalcon	4	1740.918084	141.6105227	210982819793469440	legendarybolt	0	1720.752317	73.54523623	Dec/06/2022 at 21:20:57	769
289217674708516865	Clutch1908	13	1811.675512	72.10088764	540562648534876170	BryanH888	0	1401.962204	230.5199781	Dec/06/2022 at 21:23:40	770
317495021106495488	duckydonne	8	1514.67806	91.42490871	493885737889038350	Matt	6	1474.500572	84.11154458	Dec/06/2022 at 21:38:05	771
325855295345786882	Crazzy	12	1915.196952	99.45010098	273289366321758210	hunter002_	1	1772.220144	84.98982114	Dec/06/2022 at 21:46:13	772
269913788038381570	remkey	15	2094.813474	110.7590206	493885737889038350	Matt	2	1473.195451	84.46431455	Dec/06/2022 at 21:46:28	773
882818124825624636	HowieHour	6	1317.019603	93.23659567	317495021106495488	duckydonne	3	1479.542942	90.08521633	Dec/06/2022 at 21:52:44	774
210982819793469440	legendarybolt	5	1730.555509	73.252859	542205752857853952	cmonjon	4	1547.119833	197.100285	Dec/06/2022 at 22:10:07	775
622036473566199819	TBling The Milkman	8	1555.35189	120.6472399	161618748728541184	jacre22	2	1362.515674	82.92238323	Dec/06/2022 at 22:16:32	776
269913788038381570	remkey	12	2104.188148	108.734484	273289366321758210	hunter002_	2	1766.49069	84.4837187	Dec/06/2022 at 22:16:52	777
305836365906706432	shobbs001	7	1622.599919	71.29853519	402644200115535874	bennyokay	5	1504.719768	73.11218482	Dec/06/2022 at 22:20:30	778
338507587966205953	seth	11	1563.317889	64.93601975	255541617597874176	Colby2D	2	1457.095458	97.25372036	Dec/06/2022 at 22:27:04	779
289217674708516865	Clutch1908	12	1824.503752	71.42803464	400811852101189644	MutedAssassin	2	1758.553873	89.0638574	Dec/06/2022 at 22:30:38	780
429357286717390860	MORI	9	1933.805371	116.5222349	117697656519786497	Pokebunny	3	1837.715327	92.11711291	Dec/06/2022 at 22:39:32	781
255541617597874176	Colby2D	5	1489.646405	94.57500339	338507587966205953	seth	2	1548.490982	64.80006502	Dec/06/2022 at 22:51:27	782
622036473566199819	TBling The Milkman	12	1587.599927	116.1344777	542205752857853952	cmonjon	3	1467.204382	174.3668135	Dec/06/2022 at 22:52:31	783
559457745779032085	BEAR	8	1459.947733	124.3405574	402644200115535874	bennyokay	7	1487.108217	72.56102627	Dec/06/2022 at 22:54:21	784
193433199357984768	Dmt Goobz	13	1401.028975	204.2041054	161618748728541184	jacre22	10	1343.236946	82.18869517	Dec/06/2022 at 23:15:48	785
345026013253861396	BigNick	2	1762.454131	73.08180835	338507587966205953	seth	1	1542.862205	64.84003531	Dec/06/2022 at 23:22:07	786
882818124825624636	HowieHour	7	1345.794069	91.62013927	542205752857853952	cmonjon	4	1369.221203	159.6812161	Dec/06/2022 at 23:31:36	787
549001494393782293	VicklessFalcon	7	1770.365653	133.9047068	622036473566199819	TBling The Milkman	5	1567.17923	112.1983806	Dec/06/2022 at 23:50:00	788
882818124825624636	HowieHour	6	1367.707652	89.73947505	542205752857853952	cmonjon	5	1306.156042	146.3975397	Dec/07/2022 at 00:03:15	789
261184082984173568	faceman	8	1807.146045	104.0087694	285187214923792384	Wob	5	1676.644733	186.1562858	Dec/07/2022 at 00:15:36	790
345026013253861396	BigNick	11	1766.299071	73.23464814	193433199357984768	Dmt Goobz	3	1376.986103	191.904498	Dec/07/2022 at 00:26:20	791
622036473566199819	TBling The Milkman	6	1588.384703	108.8548399	565856985505857537	bacon122	1	1398.064162	169.8366734	Dec/07/2022 at 00:31:07	792
549001494393782293	VicklessFalcon	5	1783.489367	131.0027119	265263454556913666	LittleCoaks	0	1379.170328	232.1794744	Dec/07/2022 at 00:38:32	793
285187214923792384	Wob	16	1702.531809	174.7648187	882818124825624636	HowieHour	4	1360.721317	89.04709248	Dec/07/2022 at 00:50:50	794
261184082984173568	faceman	15	1843.071566	100.7948791	325855295345786882	Crazzy	11	1882.283199	96.73459807	Dec/07/2022 at 01:02:03	795
295390108365094913	RuckusTheory	5	1462.510712	70.24382156	559457745779032085	BEAR	4	1419.797371	117.7626202	Dec/07/2022 at 01:02:25	796
549001494393782293	VicklessFalcon	5	1796.069379	127.3894037	370319083264278528	BMills7	0	1451.155368	81.24264841	Dec/07/2022 at 01:38:59	797
400811852101189644	MutedAssassin	13	1768.467938	87.71629935	338507587966205953	seth	5	1537.435794	64.91065466	Dec/07/2022 at 01:39:12	798
338507587966205953	seth	7	1546.758834	64.69475329	295390108365094913	RuckusTheory	6	1451.668685	69.68954556	Dec/07/2022 at 02:12:32	799
401607218937462793	Boomerang-Bro	7	1915.484789	110.1180703	370319083264278528	BMills7	5	1448.421255	81.34404032	Dec/07/2022 at 02:14:12	800
400811852101189644	MutedAssassin	5	1794.735737	86.07222206	465161170136072202	Cézarito	3	1844.013034	100.1849553	Dec/07/2022 at 02:27:03	801
370319083264278528	BMills7	10	1459.991564	80.3191177	210897156213571584	Exeloar	8	1293.212757	123.7844315	Dec/07/2022 at 02:43:48	802
289217674708516865	Clutch1908	13	1827.37156	71.65975168	262121428550156289	JustAGrump	6	1428.919106	74.17093795	Dec/07/2022 at 11:15:51	803
521481166138769428	AJ3961	6	1739.647053	72.6140678	82954085854089216	TK	2	1498.46323	125.5736412	Dec/07/2022 at 12:40:36	804
521481166138769428	AJ3961	7	1746.542322	72.32337556	668898165679849475	Wheels	3	1512.747428	115.3117399	Dec/07/2022 at 13:35:51	805
170912002481455104	MattyIce	12	1791.427153	98.37403152	521481166138769428	AJ3961	6	1733.216971	71.65363939	Dec/07/2022 at 14:36:43	806
521481166138769428	AJ3961	6	1751.047471	71.05145911	289217674708516865	Clutch1908	2	1809.539583	71.05715113	Dec/07/2022 at 15:09:24	807
89528231312490496	ViVi	11	1745.423037	87.65404727	515899214811889676	Joon	0	1394.723725	154.6551812	Dec/07/2022 at 15:25:17	808
89528231312490496	ViVi	10	1750.933366	87.18391031	515899214811889676	Joon	0	1379.297064	149.0934783	Dec/07/2022 at 15:42:56	809
521481166138769428	AJ3961	7	1763.974694	70.41731398	613483843537862675	Sam N	5	1711.34824	78.04025665	Dec/07/2022 at 16:04:53	810
170912002481455104	MattyIce	11	1824.518818	95.87532443	401607218937462793	Boomerang-Bro	9	1874.232626	106.3165133	Dec/07/2022 at 17:12:20	811
161618748728541184	jacre22	3	1370.953967	81.26350189	213095868339847168	sneeky	0	1516.157359	82.80479494	Dec/07/2022 at 17:20:27	812
465161170136072202	Cézarito	4	1864.63666	97.09713739	521481166138769428	AJ3961	0	1753.456427	69.92517698	Dec/07/2022 at 17:23:59	813
117697656519786497	Pokebunny	6	1843.135091	91.46345594	493885737889038350	Matt	4	1468.594185	84.14417046	Dec/07/2022 at 17:44:01	814
465161170136072202	Cézarito	6	1882.13085	94.47732667	521481166138769428	AJ3961	5	1744.112385	69.50925941	Dec/07/2022 at 18:13:27	815
882818124825624636	HowieHour	12	1381.538678	88.24809013	347572539851276288	DirtyDan48	8	1286.362687	237.4770349	Dec/07/2022 at 18:32:16	816
400811852101189644	MutedAssassin	5	1797.673385	86.06288163	689137796648271998	antoniogr98	3	1319.687889	116.018284	Dec/07/2022 at 18:52:11	817
690353090456715284	Thanners	14	1677.810909	157.4356051	493885737889038350	Matt	1	1458.20371	83.20494659	Dec/07/2022 at 19:08:23	818
210982819793469440	legendarybolt	8	1737.994782	72.90733258	271457852458139652	nuche17	6	1514.397414	126.1482528	Dec/07/2022 at 19:18:59	819
271457852458139652	nuche17	5	1568.121102	121.7008125	285187214923792384	Wob	2	1600.178707	161.7410607	Dec/07/2022 at 19:46:46	820
305836365906706432	shobbs001	11	1628.170224	71.15284728	161618748728541184	jacre22	1	1363.809624	80.59762525	Dec/07/2022 at 20:01:06	821
521481166138769428	AJ3961	8	1757.216275	68.96012306	210982819793469440	legendarybolt	3	1723.622361	72.12011041	Dec/07/2022 at 20:24:16	822
689137796648271998	antoniogr98	6	1342.031702	112.1196216	365554989344620544	Cornman	2	1153.358818	155.7155003	Dec/07/2022 at 21:13:37	823
